heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
Melhor Melhora,31,10,2,0,54,199,0,8
Melhor Melhora,31,10,3,0,42,172,0,8
Melhor Melhora,31,10,4,0,102,181,0,8
Melhor Melhora,31,10,5,0,36,158,0,8
Melhor Melhora,31,10,6,0,93,186,0,8
Melhor Melhora,31,10,7,0,39,159,0,8
Melhor Melhora,31,10,8,0,36,144,0,8
Melhor Melhora,31,10,9,0,39,159,0,8
Melhor Melhora,100,10,0,1,142,502,0,8
Melhor Melhora,100,10,1,1,127,565,0,8
Melhor Melhora,100,10,2,2,182,458,0,8
Melhor Melhora,100,10,3,1,108,520,0,8
Melhor Melhora,100,10,4,2,144,463,0,8
Melhor Melhora,100,10,5,1,111,486,0,8
Melhor Melhora,100,10,6,1,131,476,0,8
Melhor Melhora,100,10,7,2,147,488,0,8
Melhor Melhora,100,10,8,1,106,508,0,8
Melhor Melhora,100,10,9,1,110,549,0,8
Melhor Melhora,89,20,0,1,109,213,0,8
Melhor Melhora,89,20,1,1,122,244,0,8
Melhor Melhora,89,20,2,1,114,230,0,8
Melhor Melhora,89,20,3,1,117,250,0,8
Melhor Melhora,89,20,4,1,105,238,0,8
Melhor Melhora,89,20,5,1,106,232,0,8
Melhor Melhora,89,20,6,1,108,231,0,8
Melhor Melhora,89,20,7,1,108,237,0,8
Melhor Melhora,89,20,8,1,119,209,0,8
Melhor Melhora,89,20,9,1,107,246,0,8
Melhor Melhora,400,20,0,19,550,1051,0,8
Melhor Melhora,400,20,1,12,379,1027,0,8
Melhor Melhora,400,20,2,17,513,1049,0,8
Melhor Melhora,400,20,3,23,653,1026,0,8
Melhor Melhora,400,20,4,19,561,1014,0,8
Melhor Melhora,400,20,5,15,469,980,0,8
Melhor Melhora,400,20,6,13,409,1042,0,8
Melhor Melhora,400,20,7,16,458,1066,0,8
Melhor Melhora,400,20,8,13,411,1042,0,8
Melhor Melhora,400,20,9,17,515,1023,0,8
Melhor Melhora,353,50,0,15,425,365,0,8
Melhor Melhora,353,50,1,15,433,365,0,8
Melhor Melhora,353,50,2,14,395,344,0,8
Melhor Melhora,353,50,3,15,429,362,0,8
Melhor Melhora,353,50,4,14,401,355,0,8
Melhor Melhora,353,50,5,15,422,381,0,8
Melhor Melhora,353,50,6,15,429,373,0,8
Melhor Melhora,353,50,7,15,434,372,0,8
Melhor Melhora,353,50,8,14,419,360,0,8
Melhor Melhora,353,50,9,15,415,374,0,8
Melhor Melhora,2500,50,0,530,3222,2507,0,8
